Entity,Year,Access to electricity (% of population),Access to clean fuels for cooking,Renewable energy share in the total final energy consumption (%),Electricity from fossil fuels (TWh),Electricity from nuclear (TWh),Electricity from renewables (TWh),Low-carbon electricity (% electricity),Primary energy consumption per capita (kWh/person),Value_co2_emissions_kt_by_country,gdp_growth,gdp_per_capita,Density\n(P/Km2),Land Area(Km2)
Mongolia,0.0,0.8652680859800777,0.426,0.03514679574871093,0.0009532738877490576,0.0,0.00010424060717671761,0.041420116,0.08322617523552081,0.00168765428165593,0.4902684647188069,0.03187960044304258,0.0,0.15664997337412662
Mongolia,1.0,0.9711156553386848,0.501,0.03493633589392823,0.0011533437160420694,0.0,0.00032264949840412596,0.09954058,0.10276961204163447,0.0021499612194203644,0.4279623962886579,0.033877592045856206,0.0,0.15664997337412662
Montenegro,0.0,0.976017388344413,0.6145,0.48353151636325375,0.0002785285844863501,0.0,0.0008686717264726468,0.55205048,0.08636211419914851,0.00020266793961154028,0.3237484153503153,0.05799630679323869,0.005385351842987075,0.0013812203112998763
Montenegro,1.0,1.0,0.62,0.4076607387140903,0.00029422033572501776,0.0,0.0009580208183384047,0.5626822,0.0864736177787926,0.00023815816584147668,0.38595255392757427,0.07042517750778601,0.005385351842987075,0.0013812203112998763
Morocco,0.0,0.9124113313448126,0.9740000000000001,0.11722613911396401,0.004733024467363118,0.0,0.0017919456757521455,0.13013699,0.0262036755990835,0.005476703938385603,0.3479231321285246,0.02387526569143404,0.009693633317376736,0.04472155205455895
Morocco,1.0,0.9958291110164196,0.98,0.11249079238135325,0.006351236313850717,0.0,0.0037725172121097802,0.19009504,0.030175251320606535,0.006671231068572498,0.34624310788180584,0.024388717962347185,0.009693633317376736,0.04472155205455895
Mozambique,0.0,0.21587287108689426,0.037000000000000005,0.8620435651899401,0.00023341479967518074,0.0,0.008130767359783974,0.9322709,0.011910144380247518,0.00044923170684157417,0.47698532729279836,0.0036156228920151364,0.004547630445189086,0.08005879826121079
Mozambique,1.0,0.26669984560192733,0.048,0.8216352730716615,0.0007159361502642098,0.0,0.007475540686101749,0.8049172,0.009604682626939653,0.0006957954517501164,0.3382376952832924,0.002258391772321515,0.004547630445189086,0.08005879826121079
Myanmar,0.0,0.499493321970358,0.175,0.7621803640955488,0.0009787729835118923,0.0,0.004462490754850911,0.6430615000000001,0.009270062219350771,0.0015867872974543004,0.498849968457178,0.007964279653085604,0.009693633317376736,0.06775971794301432
Myanmar,1.0,0.6700673533817797,0.289,0.6087551299589603,0.002506757260377151,0.0,0.005435403088500275,0.46144123,0.012806450095007525,0.0034248080626300644,0.4592989741571242,0.008459177268049385,0.009693633317376736,0.06775971794301432
Namibia,0.0,0.46538083053145957,0.436,0.31663685152057247,3.922937809666903e-06,0.0,0.000744575765547983,0.9868420999999999,0.040708366775211266,0.0003642419187885867,0.4413427531573744,0.042516494402199574,0.00011967448539971278,0.08255382838194913
Namibia,1.0,0.5326215461724663,0.465,0.3229506471640535,7.845875619333807e-06,0.0,0.0006552266736822251,0.9705882,0.038654213095487715,0.0003894586426108977,0.25083094748484924,0.03878358426604571,0.00011967448539971278,0.08255382838194913
Nauru,0.0,0.9930949890154581,1.0,0.0005261496369567505,3.922937809666903e-06,0.0,0.0,0.0,0.12067396756329443,0.0,1.0,0.08065204891835717,0.06450454763044519,0.0
Nauru,1.0,1.0,1.0,0.0064190255708723555,5.884406714500355e-06,0.0,0.0,0.0,0.09477318808851275,9.339534314079381e-07,0.27506853888890886,0.0876135446889564,0.06450454763044519,0.0
Nepal,0.0,0.8425489408698419,0.276,0.884562769651689,0.0,0.0,0.001876330929180917,1.0,0.0038546913793945747,0.0006612391782128307,0.4391311474844945,0.0050017002747653125,0.02405457156534227,0.014738625263642217
Nepal,1.0,0.8946850531645962,0.336,0.8143744080816584,0.0,0.0,0.003107362861553582,1.0,0.006419906973023514,0.0012514978418345236,0.4567498158062758,0.007841469584836462,0.02405457156534227,0.014738625263642217
Netherlands,0.0,1.0,1.0,0.05819214984741661,0.017158929979483036,0.005053063342434613,0.005782871779089335,0.15248982,0.2549687636705448,0.013985020978952996,0.31391518748885794,0.42666618956613567,0.06055528961225467,0.00415858384205594
Netherlands,1.0,1.0,1.0,0.08986635799221297,0.018455460925577948,0.004830679136655094,0.011312587797892354,0.22104479000000002,0.25023573755668754,0.013662807257960619,0.32843955320393203,0.42379562008962074,0.06055528961225467,0.00415858384205594
New Zealand,0.0,1.0,1.0,0.32715984425970746,0.001698632071585769,0.0,0.01687705068575428,0.7969995,0.2361271166541245,0.002981179911607905,0.37915385054480255,0.3596895935926989,0.0019147917663954045,0.026923029542650922
New Zealand,1.0,1.0,1.0,0.312006734715353,0.001537791621389426,0.0,0.017854926857840632,0.8210454,0.2264346605258514,0.003171706358973762,0.3196610718394652,0.3449459670738074,0.0019147917663954045,0.026923029542650922
Nicaragua,0.0,0.8107779239429906,0.493,0.5579290750289383,0.00040602406330052444,0.0,0.001131755163632934,0.52413795,0.016973770713313116,0.0004398921794480912,0.4056816626963475,0.013836522934378623,0.006342747726184777,0.013054940639375505
Nicaragua,1.0,0.8754815503786201,0.551,0.5336209618015364,0.000425638752348859,0.0,0.0011466466789438938,0.515625,0.01719412022126559,0.00048472191075001883,0.17477774537502064,0.013776798156149921,0.006342747726184777,0.013054940639375505
Niger,0.0,0.1217207038371406,0.016,0.8216352730716615,8.042022509817151e-05,0.0,4.9638384369865536e-06,0.023809524,0.0013250564372103912,0.0001961302703894045,0.4563426595282972,0.0027284785432394577,0.0020344662517951173,0.12689269297298283
Niger,1.0,0.15512982698507052,0.023,0.8505735031042828,0.0001098422586706733,0.0,2.4819192184932767e-05,0.08196721,0.0011622196051167117,0.0001961302703894045,0.43721839334294904,0.0026433321280904965,0.0020344662517951173,0.12689269297298283
Nigeria,0.0,0.5208506718274549,0.042,0.8485741344838472,0.004954670453609299,0.0,0.0026506897253508192,0.17450980000000002,0.01071824152369003,0.010719919894205137,0.44727046131691783,0.023285471140867407,0.026807084729535663,0.09251672242058784
Nigeria,1.0,0.534945878330791,0.129,0.8565716089655898,0.004542761983594274,0.0,0.0042142988330015835,0.26824644,0.009757967831115369,0.010761947527216239,0.33533996900791574,0.016235787818644997,0.026807084729535663,0.09251672242058784
North Macedonia,0.0,1.0,0.723,0.22298221614227087,0.0008022407820768816,0.0,0.0006403351583712653,0.23977695000000002,0.055844604326393266,0.000714474506443687,0.37411289882610244,0.04272603686881383,0.009693633317376736,0.002573150042630442
North Macedonia,1.0,1.0,0.773,0.17173524150268338,0.0008885454138895536,0.0,0.0006651543505561982,0.22827940000000002,0.06184756788005466,0.0007705117597169702,0.3817898998014622,0.047387175065550645,0.009693633317376736,0.002573150042630442
Norway,0.0,1.0,1.0,0.598758286856782,0.0005884406714500355,0.0,0.06847118739979251,0.9787143,0.44993005443177686,0.0036480229224173082,0.32882043076079415,0.7850930553379429,0.0015557683101962662,0.03242788003864733
Norway,1.0,1.0,1.0,0.6563190571398505,0.0005413654177340326,0.0,0.06506103039358274,0.9793769,0.4104952111334225,0.003352893590419671,0.29542251884537823,0.6123286476367228,0.0015557683101962662,0.03242788003864733
Oman,0.0,1.0,1.0,0.0,0.00537050186143399,0.0,0.0,0.0,0.335281758064263,0.006195848301851346,0.3103360906484789,0.18485248538204335,0.001675442795595979,0.030995481163133526
Oman,1.0,1.0,1.0,0.0,0.007067172464114926,0.0,9.927676873973107e-06,0.0005547850199999999,0.34511374515492427,0.007096179540926667,0.24425075868113139,0.14172324752520377,0.001675442795595979,0.030995481163133526
Pakistan,0.0,0.6999539626658492,0.41,0.49689571714195513,0.013392909682202808,0.005658442569278858,0.017115314930729635,0.36389049999999995,0.015062682996566209,0.01440063148221531,0.40264850639701266,0.008297473110796708,0.03410722833891814,0.07972979320554983
Pakistan,1.0,0.7302236681030607,0.478,0.45627696516889404,0.016954937213380355,0.011205693035667956,0.020113473346669516,0.36455193,0.017939522291275805,0.017793685175780186,0.3063105155010121,0.008600675511076105,0.03410722833891814,0.07972979320554983
Panama,0.0,0.9107079402839184,0.8759999999999999,0.2081447963800905,0.0006198241739273707,0.0,0.0025762321487960214,0.6215568499999999,0.11205085338030162,0.0010002643555040338,0.41334420041231734,0.10194070829207703,0.006701771182383916,0.007551492295823318
Panama,1.0,0.956375942215161,0.8759999999999999,0.19898979269704303,0.0008140095955058824,0.0,0.0030974351846796092,0.60057747,0.11811515883818742,0.0012412243836963002,0.35638955471339967,0.12609739532861905,0.006701771182383916,0.007551492295823318
Papua New Guinea,0.0,0.3748931229249,0.085,0.5979164474376513,0.0004962516329228632,0.0,0.0007396119271109964,0.37064680000000005,0.011181397864072316,0.0005454289053518543,0.6446988607528172,0.02184002859741261,0.00215414073719483,0.04635305657715159
Papua New Guinea,1.0,0.5793968669927372,0.091,0.5586656845206777,0.0006198241739273707,0.0,0.0006353713199342789,0.28828829,0.012645559774886853,0.0007032670736649028,0.3973463782136823,0.021025040660708566,0.00215414073719483,0.04635305657715159
Paraguay,0.0,0.9895802851412195,0.643,0.6581079659055035,7.845875619333807e-06,0.0,0.027216726149997268,0.9992709999999999,0.09280580919991291,0.0005211461342221938,0.4197474899739747,0.04777594639859768,0.0019147917663954045,0.04073563327063375
Paraguay,1.0,0.9968718332623148,0.68,0.6323266336946228,1.3730282333834162e-05,0.0,0.024317844502797125,0.99857315,0.08409833122933631,0.0007621061627880416,0.26410129538687116,0.041795097891778196,0.0019147917663954045,0.04073563327063375
Peru,0.0,0.9261751607184032,0.737,0.30053667262969586,0.004003358034765075,0.0,0.01144661143569099,0.53048077,0.03695597901267863,0.0049611614935381925,0.3400812758029989,0.052274099789657594,0.0028721876495931067,0.12871709361040132
Peru,1.0,0.9536130410802128,0.8325,0.28538356308534146,0.0043466150931109285,0.0,0.01708056806167073,0.6082729299999999,0.04162076732546089,0.005295517062776026,0.3352183980905849,0.055151432841227546,0.0028721876495931067,0.12871709361040132
Philippines,0.0,0.8928120111942949,0.42,0.34020835525623483,0.011194103039884508,0.0,0.010017025965838864,0.26122978,0.01624383661787213,0.009504846029862752,0.44831487643869167,0.022155250555492573,0.043800861656294876,0.030044020575986197
Philippines,1.0,0.9545902803690656,0.465,0.2812795959170788,0.01633903597726265,0.0,0.011307623959455369,0.2147436,0.020944850152160584,0.013576883701764218,0.4420525106055883,0.02641928281394928,0.043800861656294876,0.030044020575986197
Poland,0.0,1.0,1.0,0.12185625591918342,0.027172228738657805,0.0,0.009853219297418309,0.12533148,0.12093051114173392,0.026681188232109028,0.36727522798587514,0.11390664134282924,0.01460028721876496,0.03131447084419292
Poland,1.0,1.0,1.0,0.12817005156266442,0.02698588919269863,0.0,0.012637932660567765,0.15615800999999999,0.13050003169304691,0.027559104071405306,0.40456552334023604,0.12575630375487373,0.01460028721876496,0.03131447084419292
Portugal,0.0,1.0,1.0,0.3205303588340524,0.003999435096955408,0.0,0.01567083794556655,0.60758278,0.12120727301180576,0.004284979267742795,0.2966886301117567,0.17719846668348668,0.013044518908568694,0.009233273998915735
Portugal,1.0,1.0,1.0,0.29664316531621593,0.0047702923765549545,0.0,0.013605881155780142,0.5298666399999999,0.12064590177518425,0.004164499163987113,0.34828518149938625,0.1873903514241124,0.013044518908568694,0.009233273998915735
Qatar,0.0,1.0,1.0,0.0005261496369567505,0.007151515627022764,0.0,9.927676873973107e-06,0.0005482456,1.0,0.0076219958884742285,0.4206504223000518,0.6783425395216232,0.029439923408329346,0.0011582780726693547
Qatar,1.0,1.0,1.0,0.00042091970956540043,0.009214980914907555,0.0,1.4891515310959658e-05,0.0006381621,0.8868446482315785,0.00858490184961852,0.2938516927610707,0.5032868582070341,0.029439923408329346,0.0011582780726693547
Romania,0.0,1.0,0.858,0.2558139534883721,0.005176316439855479,0.014430264019470973,0.013461929841107532,0.5951833,0.08036607641317799,0.006676834562447439,0.37355615528478436,0.07961540811966118,0.009813307802776448,0.02387364843771674
Romania,1.0,1.0,0.877,0.2477112490792381,0.0045643381415474416,0.013936076895516488,0.01222593407029788,0.60679283,0.08382150108305804,0.006901917015679471,0.3893726024565236,0.10277837107736859,0.009813307802776448,0.02387364843771674
Rwanda,0.0,0.1637367587921399,0.005,0.9254972114069242,5.099819152566974e-05,0.0,0.00010424060717671761,0.4468085,0.0008846126036270209,7.565024502045105e-05,0.443379999311369,0.004180081431778396,0.06258975586404979,0.0026357461338901347
Rwanda,1.0,0.378210199651874,0.019,0.8193202146690519,0.00010788078976583985,0.0,0.00023330040653836797,0.46078434,0.00140582953642479,0.0001195460681512975,0.5332651082925555,0.0048013219707873315,0.06258975586404979,0.0026357461338901347
Samoa,0.0,0.9781028328362033,0.304,0.43396822056192785,1.7653220143501063e-05,0.0,1.4891515310959658e-05,0.25,0.02503141153985621,1.4943257339212013e-05,0.2764923551499566,0.030084301258048608,0.008137865007180469,0.00028143202630357864
Samoa,1.0,0.9916582220328394,0.353,0.3599915816058087,1.7653220143501063e-05,0.0,2.9783030621919316e-05,0.4,0.03201228666384744,2.3348841706464433e-05,0.3946007113782653,0.03321265536018022,0.008137865007180469,0.00028143202630357864
Sao Tome and Principe,0.0,0.6725852147889425,0.019,0.41702620225192044,1.3730282333834162e-05,0.0,4.9638384369865536e-06,0.125,0.012461294242038493,6.537675064015718e-06,0.4538263334154315,0.012509565644733028,0.028721876495931067,8.162530300263936e-05
Sao Tome and Principe,1.0,0.7389774256295746,0.03,0.3902978006945175,1.5691751238667613e-05,0.0,4.9638384369865536e-06,0.11111111,0.013750688267046918,9.33953675636811e-06,0.3354061934516446,0.014270609427016665,0.028721876495931067,8.162530300263936e-05
Senegal,0.0,0.5933383241009159,0.284,0.44754288119541197,0.0006178627050225373,0.0,0.0002432280834123411,0.13461537999999998,0.008921528827794355,0.0007957284613111851,0.44493309894174776,0.009477506852907134,0.010172331258975587,0.01970034199499652
Senegal,1.0,0.6913542152150541,0.247,0.3914553298958224,0.000872853662650886,0.0,0.0003573963674630318,0.13926498,0.010912514641497489,0.000987188972977151,0.395216989525217,0.009749159145851909,0.010172331258975587,0.01970034199499652
Serbia,0.0,0.9964630861419238,0.716,0.24465958118488898,0.004395651815731765,0.0,0.005475113795996168,0.32984450000000004,0.09506889660587199,0.0036340134751233397,0.2316883586073556,0.051683436016189084,0.011728099569171853,0.007757208090139173
Serbia,1.0,0.9979145555082098,0.7859999999999999,0.22656003367357677,0.005168470564236145,0.0,0.005216994197272867,0.28513292,0.11268415786767169,0.004286847217023917,0.3932882439073557,0.05831149558453118,0.011728099569171853,0.007757208090139173
Seychelles,0.0,1.0,1.0,0.014416500052614965,8.042022509817151e-05,0.0,4.9638384369865536e-06,0.023809524,0.1896967103128683,3.922605213525736e-05,0.39801105367195266,0.11738658674436302,0.02537099090473911,4.346672577073065e-05
Seychelles,1.0,1.0,1.0,0.015468799326528464,9.611197633683912e-05,0.0,1.9855353747946214e-05,0.0754717,0.19450609909636699,5.230140435534491e-05,0.30757291648288654,0.1296600535393684,0.02537099090473911,4.346672577073065e-05
Sierra Leone,0.0,0.15191260134036333,0.005,0.7774387035672945,7.845875619333807e-06,0.0,7.44575765547983e-05,0.7894737000000001,0.0023336481342676805,0.00010273489661493179,0.3994298621542273,0.003945997705698493,0.013044518908568694,0.007182926510486247
Sierra Leone,1.0,0.19397570392309743,0.006999999999999999,0.7938545722403452,3.922937809666903e-06,0.0,9.431293030274451e-05,0.9047620000000001,0.0013521964426338672,7.938605596850472e-05,0.41846485897628344,0.0023809782758205987,0.013044518908568694,0.007182926510486247
Singapore,0.0,1.0,1.0,0.0062085657160896555,0.009156136847762552,0.0,0.0001389874762356235,0.0059625214,0.6336731462829744,0.004142084476814687,0.3825426874891322,0.46505138503273563,1.0,6.960685348077834e-05
Singapore,1.0,1.0,1.0,0.008839313900873409,0.00999564553903127,0.0,0.00038717939808495115,0.015075376,0.6761979999943362,0.004420402614580886,0.3117815921646987,0.530575274741592,1.0,6.960685348077834e-05
Slovenia,0.0,1.0,1.0,0.24108176365358308,0.0008198940022203827,0.00786992994897518,0.003276133368411125,0.7562682,0.16980131392981376,0.001219743404520675,0.35061584904210974,0.19456152172013408,0.012087123025370992,0.002028313664306076
Slovenia,1.0,1.0,1.0,0.2195096285383563,0.000986618859131226,0.007190422653537763,0.0025017745722412227,0.6834487,0.1609175980013611,0.0012655071994689439,0.3637805362835015,0.208577978874448,0.012087123025370992,0.002028313664306076
Solomon Islands,0.0,0.481837531813964,0.084,0.4829001367989056,1.7653220143501063e-05,0.0,0.0,0.0,0.010018818784728692,2.7084655437699903e-05,0.3037591113841375,0.01660102977773723,0.002752513164193394,0.0028919394161978054
Solomon Islands,1.0,0.685196106175247,0.092,0.5092076186467431,1.9614689048334516e-05,0.0,0.0,0.0,0.007814416485110888,2.895256369023877e-05,0.30792891406450484,0.01716201090677477,0.002752513164193394,0.0028919394161978054
Somalia,0.0,0.4921279074053636,0.018000000000000002,0.9958960328317373,6.47284738595039e-05,0.0,0.0,0.0,0.0002584676872822389,5.6037215303398576e-05,0.47994884006460387,0.0011834369797649677,0.002752513164193394,0.06386163399434472
Somalia,1.0,0.4702970990852956,0.028999999999999998,1.0,6.47284738595039e-05,0.0,9.927676873973107e-06,0.057142860000000004,0.00013418489275119467,5.977303180847632e-05,0.4956234611676894,0.001550713338824422,0.002752513164193394,0.06386163399434472
South Africa,0.0,0.8529761633287928,0.8265,0.10365147848047984,0.042842403819372245,0.018235504873920512,0.001677777391701455,0.07668245,0.11186956298314893,0.04182991434649475,0.31365403632348277,0.05483668929114265,0.005624700813786501,0.12209432700137982
South Africa,1.0,0.8435916631157369,0.863,0.1104914237609176,0.04087505050782429,0.016802362214452502,0.006239544915292098,0.11157059999999999,0.10802610756301258,0.041055668835398275,0.27815394808421123,0.051883824214235874,0.005624700813786501,0.12209432700137982
South Sudan,0.0,0.0,0.0,0.3141113332631801,9.022756962233877e-05,0.0,0.0,0.0,0.0016485894289626772,0.0001382251339589163,0.3671405923366949,0.008878598743997127,0.0019147917663954045,0.06452985978776019
Spain,0.0,1.0,1.0,0.18320530358834053,0.02106029163119677,0.0708046601845789,0.05473128260621374,0.6094784,0.1420235233929199,0.022499877444201764,0.31283751421736944,0.23711808920343613,0.011010052656773576,0.05061259539519116
Spain,1.0,1.0,1.0,0.18173208460486162,0.021880185633417152,0.07208954670686056,0.0501298043751272,0.5882092,0.14324661908784256,0.022408348961445557,0.33197661845678994,0.2378786409517702,0.011010052656773576,0.05061259539519116
Sri Lanka,0.0,0.923469557170867,0.248,0.6030727138798274,0.0013926429224317505,0.0,0.0024173893188124515,0.40685043,0.01626504278086644,0.0016390886501106425,0.4104536844246534,0.02912772279694317,0.040569650550502635,0.006568984047411181
Sri Lanka,1.0,0.9974825556817356,0.306,0.5252025676102283,0.0019967753451204536,0.0,0.0028343517475193218,0.35934547,0.02038672459570278,0.0022162720203046287,0.33661577338232657,0.029395491055483405,0.040569650550502635,0.006568984047411181
Sudan,0.0,0.4254600425118068,0.433,0.6830474586972535,0.0004374075657778597,0.0,0.004487309947035844,0.8021295,0.009314208760982993,0.0015008635563350807,0.4022847528061007,0.00872463631841513,0.002752513164193394,0.18643249251926633
Sudan,1.0,0.5199571631349474,0.536,0.6548458381563717,0.0011729584050904041,0.0,0.005127645105407109,0.6333538,0.009657819438055005,0.0019211426883069915,0.21562071911597291,0.003104280491935938,0.002752513164193394,0.18643249251926633
Suriname,0.0,0.9409572083651104,0.9059999999999999,0.13522045669788488,0.0002687212399621829,0.0,0.0002730111140342604,0.28645834000000003,0.08485708044425318,0.00024002607132017327,0.2820416094321963,0.07497777264340312,0.00023934897079942556,0.016405083443594263
Suriname,1.0,0.9773251705852145,0.9390000000000001,0.15153109544354415,0.0001941854215785117,0.0,0.00047652848995070906,0.49230766000000004,0.09146108371047834,0.00024282795171961678,0.3050474132903768,0.053740738846568846,0.00023934897079942556,0.016405083443594263
Sweden,0.0,1.0,1.0,0.5115226770493528,0.0005747103891162014,0.08015715150541752,0.0425599507587227,0.9809183,0.2655336873028252,0.003645221175479838,0.3476039398050232,0.4849873875529175,0.002752513164193394,0.04509662783338703
Sweden,1.0,1.0,1.0,0.5564558560454593,0.0006570920831192063,0.08170148626777529,0.04911221749554495,0.98010925,0.2692102756744196,0.003264167924911792,0.32927487778741765,0.4194411631071305,0.002752513164193394,0.04509662783338703
Switzerland,0.0,1.0,1.0,0.2336104388087972,0.0006610150209288731,0.03257928614669945,0.017969095141891323,0.9488929,0.17830524345993787,0.003711531797978959,0.3418467049040282,0.7256014977015137,0.025969363331737674,0.004131942945615815
Switzerland,1.0,1.0,1.0,0.2605493002209829,0.0007022058679303757,0.031232626233923477,0.018683887876817386,0.9461654,0.16625393827890916,0.0034864489879766402,0.3081183779482841,0.6903161553597944,0.025969363331737674,0.004131942945615815
Tajikistan,0.0,0.9892038624104514,0.765,0.4829001367989056,2.9422033572501774e-05,0.0,0.0078627200841867,0.9906191,0.03153456658190498,0.0004230809856836291,0.45792185802856133,0.007105096189343401,0.007898516036381044,0.014430051572168435
Tajikistan,1.0,0.9961753990742814,0.816,0.40576660002104603,0.0002785285844863501,0.0,0.009515678283703224,0.9310345,0.033478670538455345,0.0008751145551561791,0.4770259054694974,0.005372312378810718,0.007898516036381044,0.014430051572168435
Thailand,0.0,0.9943895808198492,0.779,0.2568662527622856,0.029276884873544098,0.0,0.0067905309817976045,0.08395728,0.08156640199325256,0.023979258223570533,0.3019362076700061,0.04642595819393356,0.016156055528961225,0.05138878692681135
Thailand,1.0,0.9989572777541049,0.8270000000000001,0.25213090602967486,0.03189152292368709,0.0,0.013908675300436322,0.14700173,0.08788964496406618,0.024940297299206885,0.33692299812107207,0.06155441105563291,0.016156055528961225,0.05138878692681135
Togo,0.0,0.43380182047896754,0.06,0.8569925286751552,1.5691751238667613e-05,0.0,5.956606124383863e-05,0.6,0.004039262021540467,0.00014382886150905426,0.43665050311902726,0.0033476687291293956,0.01795117280995692,0.00568512723882432
Togo,1.0,0.5032795507174277,0.0925,0.801957276649479,8.826610071750532e-05,0.0,0.00012409596092466382,0.35714287,0.004727829697130252,0.00021667723065506712,0.4240781890668072,0.005395089110026597,0.01795117280995692,0.00568512723882432
Tonga,0.0,0.9560982652810791,0.695,0.017889087656529516,9.807344524167258e-06,0.0,0.0,0.0,0.021117778847655692,5.603721633541733e-06,0.330161977910591,0.03346715228033539,0.017352800382958354,7.27116196072591e-05
Tonga,1.0,0.9833164440656786,0.821,0.018625697148268967,1.176881342900071e-05,0.0,4.9638384369865536e-06,0.14285714,0.02845021199914868,1.0273489486376873e-05,0.2951013465208414,0.03791832964984064,0.017352800382958354,7.27116196072591e-05
Trinidad and Tobago,0.0,1.0,1.0,0.0036830474586972534,0.0017358999807776045,0.0,0.0,0.0,0.67312151680473,0.002053764110756423,0.2501637837752431,0.1625709563656327,0.03243178554332216,0.0005114851809012015
Trinidad and Tobago,1.0,1.0,1.0,0.004524886877828054,0.0016927476648712688,0.0,4.9638384369865536e-06,0.0011574074,0.5270787112272509,0.001600796565429173,0.24105162068259223,0.133096633832679,0.03243178554332216,0.0005114851809012015
Tunisia,0.0,0.9979145555082098,0.997,0.13532568662527622,0.003387456798647371,0.0,0.0002928664677822066,0.03303471,0.0397333996162842,0.002792521414457123,0.3489360476853766,0.035006437341066475,0.008855911919578746,0.016384051156931003
Tunisia,1.0,1.0,0.998,0.1283805114174471,0.0038699781492364,0.0,0.00040703475183289734,0.039902678,0.042382516426198266,0.0027887855149609266,0.3133306377190773,0.027143721860030716,0.008855911919578746,0.016384051156931003
Turkmenistan,0.0,0.9993233149713039,0.9990000000000001,0.0005261496369567505,0.00376209735947056,0.0,0.0,0.0,0.20866862833117816,0.00666375926864615,0.5561713728727693,0.06273244646838112,0.0013164193393968406,0.04888294020150333
Turkmenistan,1.0,0.9989572777541049,0.9990000000000001,0.0006313795643481005,0.004154391140437251,0.0,0.0,0.0,0.2464981315928494,0.006801050565699317,0.44700522425360995,0.05989181741904906,0.0013164193393968406,0.04888294020150333
Uganda,0.0,0.16999309226751036,0.006999999999999999,0.9664316531621593,5.688259824017009e-05,0.0,0.0012508872861206114,0.8967972000000001,0.002273697571112651,0.0003791851848462558,0.41442751599082267,0.005315406818884292,0.0271661081857348,0.02413875540341979
Uganda,1.0,0.3879220416595836,0.005,0.9493844049247606,1.7653220143501063e-05,0.0,0.002104667497282299,0.9792147,0.0026264999751494235,0.0005426270695019987,0.45079178953246285,0.004626415189368228,0.0271661081857348,0.02413875540341979
Ukraine,0.0,1.0,0.948,0.036830474586972535,0.016362573604120655,0.10920299971584241,0.005048223690415325,0.54159798,0.11337471195414263,0.022198209395459603,0.0,0.023331359690865142,0.008736237434179034,0.060445690178993774
Ukraine,1.0,1.0,0.9490000000000001,0.07829106597916448,0.011335328801032517,0.10254382822055572,0.005892076224703038,0.62144634,0.09159687655056385,0.016314301547852853,0.36238791807047077,0.027847793627232255,0.008736237434179034,0.060445690178993774
United Arab Emirates,0.0,1.0,1.0,0.0014732189834789015,0.021431009254210293,0.0,0.00015387899154658315,0.0028292415,0.5453122135383747,0.017251056923262478,0.3954265455206749,0.35302952503273893,0.013882240306366683,0.008370749938230178
United Arab Emirates,1.0,1.0,1.0,0.007050405135220457,0.024685086167328986,0.0,0.0018862586060548901,0.02930968,0.5747246218027262,0.01763397847988193,0.3681746743911768,0.3445098006204672,0.013882240306366683,0.008370749938230178
United Kingdom,0.0,1.0,1.0,0.07744922656003368,0.040590637516623444,0.07876107288024611,0.03202668559543724,0.38265563999999996,0.14674111054959563,0.03881044352318109,0.356702025158541,0.38576184016034964,0.033389181426519865,0.02439635083817168
United Kingdom,1.0,1.0,1.0,0.12880143112701253,0.028439337651180216,0.06940858155940748,0.059804325488813995,0.54923054,0.1395293935716271,0.032582841422770126,0.32069846640429406,0.3475032902345162,0.033389181426519865,0.02439635083817168
United States,0.0,1.0,1.0,0.0970219930548248,0.5397982040790708,0.9848778740069928,0.2714375772497357,0.32812420000000003,0.3436382365920518,0.4769850567223247,0.34400623755946313,0.444671594917083,0.0040689325035902345,0.9848614608285179
United States,1.0,1.0,1.0,0.1096495843417868,0.5076693434178988,1.0,0.377628972932189,0.37759180000000003,0.33836360093607487,0.4499480569081805,0.33405036848845426,0.5276456722767653,0.0040689325035902345,0.9848614608285179
Uruguay,0.0,0.9964242968743765,1.0,0.596653688308955,0.00032168090039268605,0.0,0.005564462887861926,0.8723735,0.08054528438603423,0.0006024000890896918,0.3634601303872083,0.13467658027172344,0.00215414073719483,0.017646489125456487
Uruguay,1.0,0.9989572777541049,1.0,0.6393770388298432,0.00037071762301352234,0.0,0.007028795226772959,0.8822430400000001,0.08444436357810553,0.0006014661140755495,0.28463278045753043,0.14162032844486844,0.00215414073719483,0.017646489125456487
Uzbekistan,0.0,1.0,0.855,0.014732189834789014,0.00916005978557222,0.0,0.0029832669006289183,0.11402011,0.07818492045494821,0.009789702166163134,0.4626661575044651,0.019468931976174796,0.009214935375777885,0.04480668273867214
Uzbekistan,1.0,1.0,0.846,0.016521098600441965,0.010521319205526635,0.0,0.0032116034687302997,0.10763600000000001,0.06834488103918981,0.010895502923839255,0.4308931799844919,0.01261940885365508,0.009214935375777885,0.04480668273867214
Vanuatu,0.0,0.46881065681488227,0.1,0.3339997895401452,9.807344524167258e-06,0.0,9.927676873973107e-06,0.28571428,0.010689114467295972,1.0273489486376873e-05,0.3603886052157067,0.02188786026368322,0.002752513164193394,0.0012186707815167062
Vanuatu,1.0,0.6307740339008168,0.08,0.3352625486688414,9.807344524167258e-06,0.0,9.927676873973107e-06,0.28571428,0.01262403186026969,1.4943257339212013e-05,0.38184762683399337,0.023425892359591364,0.002752513164193394,0.0012186707815167062
